"","Est","Var","Country","Date","Upper","Lower"
"850",9.78106896395837,0.0675993308760295,"Senegal",2020-12-23,9.91626762571043,9.64587030220631
"851",9.78465898714365,0.0694775589609061,"Senegal",2020-12-24,9.92361410506547,9.64570386922184
"852",9.78633853617475,0.0694505522725598,"Senegal",2020-12-25,9.92523964071987,9.64743743162963
"853",9.79193956551418,0.0695952419494992,"Senegal",2020-12-26,9.93113004941318,9.65274908161518
"854",9.79684346056637,0.0730342716112645,"Senegal",2020-12-27,9.9429120037889,9.65077491734384
"855",9.80101966259389,0.0735218059047494,"Senegal",2020-12-28,9.94806327440339,9.65397605078439
"856",9.80364796381886,0.074528506867088,"Senegal",2020-12-29,9.95270497755303,9.65459095008468
"857",9.80861988361234,0.0762701013255761,"Senegal",2020-12-30,9.96116008626349,9.65607968096118
"858",9.81174759237948,0.0765266084965069,"Senegal",2020-12-31,9.9648008093725,9.65869437538647
"859",9.81592946337485,0.0794495706880173,"Senegal",2021-01-01,9.97482860475088,9.65703032199882
"860",9.81989356848078,0.0805637728711081,"Senegal",2021-01-02,9.98102111422299,9.65876602273856
"861",9.82301788499857,0.0822627304367392,"Senegal",2021-01-03,9.98754334587205,9.65849242412509
"862",5.20346058992881,0.0578571512878432,"Seychelles",2020-12-14,5.3191748925045,5.08774628735313
"863",5.20495477159345,0.0600936227777001,"Seychelles",2020-12-15,5.32514201714885,5.08476752603805
"864",5.20832712222765,0.060476873375333,"Seychelles",2020-12-16,5.32928086897832,5.08737337547699
"865",5.21046051722932,0.0609162372175827,"Seychelles",2020-12-17,5.33229299166449,5.08862804279416
"866",5.21421987613947,0.060904088493705,"Seychelles",2020-12-18,5.33602805312688,5.09241169915206
"867",5.21741780765374,0.0612489048617558,"Seychelles",2020-12-19,5.33991561737725,5.09491999793023
"868",5.21904118846517,0.0609962039818404,"Seychelles",2020-12-20,5.34103359642885,5.09704878050148
"869",5.22414416793928,0.0608474819819676,"Seychelles",2020-12-21,5.34583913190322,5.10244920397535
"870",5.2261850993764,0.0610381574300073,"Seychelles",2020-12-22,5.34826141423642,5.10410878451639
"871",5.22815823828787,0.0619934254468993,"Seychelles",2020-12-23,5.35214508918167,5.10417138739407
"872",5.23190274904403,0.0609784517904588,"Seychelles",2020-12-24,5.35385965262495,5.10994584546311
"873",5.23423683455347,0.0619994783548233,"Seychelles",2020-12-25,5.35823579126312,5.11023787784382
"874",5.23807349284474,0.0617278167926826,"Seychelles",2020-12-26,5.3615291264301,5.11461785925937
"875",5.24043464255213,0.0620509036317507,"Seychelles",2020-12-27,5.36453644981563,5.11633283528863
"876",5.24332200476925,0.0625794189122029,"Seychelles",2020-12-28,5.36848084259365,5.11816316694484
"877",5.24803328991612,0.0614022480067698,"Seychelles",2020-12-29,5.37083778592966,5.12522879390258
