"","Est","Var","Country","Date","Upper","Lower"
"237",10.1467799990974,0.0637319965922234,"Congo (Kinshasa)","2021-02-23",10.2742439922818,10.0193160059129
"238",10.1526371347548,0.0653909798108003,"Congo (Kinshasa)","2021-02-24",10.2834190943764,10.0218551751332
"239",10.1589565386116,0.0651397108470994,"Congo (Kinshasa)","2021-02-25",10.2892359603058,10.0286771169174
"240",10.1612717114204,0.0669309182909209,"Congo (Kinshasa)","2021-02-26",10.2951335480023,10.0274098748386
"241",10.167134425105,0.0686382524958219,"Congo (Kinshasa)","2021-02-27",10.3044109300967,10.0298579201134
"242",10.1721540178649,0.0689605378879882,"Congo (Kinshasa)","2021-02-28",10.3100750936409,10.034232942089
"243",10.1768752016746,0.0703659429451587,"Congo (Kinshasa)","2021-03-01",10.317607087565,10.0361433157843
"244",10.1831274333287,0.0715947187008576,"Congo (Kinshasa)","2021-03-02",10.3263168707304,10.0399379959269
"245",10.1893986791408,0.0740214350873707,"Congo (Kinshasa)","2021-03-03",10.3374415493155,10.041355808966
"246",10.1939807199593,0.0735574006880052,"Congo (Kinshasa)","2021-03-04",10.3410955213353,10.0468659185833
"247",10.1977318531507,0.074818047893182,"Congo (Kinshasa)","2021-03-05",10.347367948937,10.0480957573643
"248",10.2037747697379,0.0780115451660325,"Congo (Kinshasa)","2021-03-06",10.3597978600699,10.0477516794058
"249",10.2085911811978,0.0781289631046966,"Congo (Kinshasa)","2021-03-07",10.3648491074072,10.0523332549884
"250",10.2135371747622,0.0785069243877321,"Congo (Kinshasa)","2021-03-08",10.3705510235377,10.0565233259867
"251",10.2189206857771,0.080422078275357,"Congo (Kinshasa)","2021-03-09",10.3797648423278,10.0580765292264
"252",10.224350044625,0.0826479022973961,"Congo (Kinshasa)","2021-03-10",10.3896458492198,10.0590542400302
"253",10.3698143079977,0.060279901707979,"Cote d'Ivoire","2021-02-18",10.4903741114137,10.2492545045818
"254",10.3767753154264,0.0609445044653028,"Cote d'Ivoire","2021-02-19",10.498664324357,10.2548863064958
"255",10.3836364324616,0.060210550057753,"Cote d'Ivoire","2021-02-20",10.5040575325771,10.2632153323461
"256",10.3887965024826,0.0625720226913873,"Cote d'Ivoire","2021-02-21",10.5139405478654,10.2636524570999
"257",10.396252297098,0.0620206978928242,"Cote d'Ivoire","2021-02-22",10.5202936928837,10.2722109013124
"258",10.4041435900513,0.0639300445794444,"Cote d'Ivoire","2021-02-23",10.5320036792102,10.2762835008924
"259",10.4101601419522,0.064116016172863,"Cote d'Ivoire","2021-02-24",10.5383921742979,10.2819281096064
"260",10.4158793513584,0.0660691886532376,"Cote d'Ivoire","2021-02-25",10.5480177286649,10.2837409740519
"261",10.4226642757766,0.0688027932704111,"Cote d'Ivoire","2021-02-26",10.5602698623175,10.2850586892358
"262",10.4297891700753,0.0673762132074319,"Cote d'Ivoire","2021-02-27",10.5645415964902,10.2950367436605
"263",10.435435369697,0.0683111106931372,"Cote d'Ivoire","2021-02-28",10.5720575910833,10.2988131483107
"264",10.4421317198875,0.0704837748557261,"Cote d'Ivoire","2021-03-01",10.583099269599,10.3011641701761
"265",10.4496581002673,0.0713118676285368,"Cote d'Ivoire","2021-03-02",10.5922818355244,10.3070343650102
"266",10.4562425348893,0.0720444670610146,"Cote d'Ivoire","2021-03-03",10.6003314690113,10.3121536007673
"267",10.4624457756521,0.0725032792080592,"Cote d'Ivoire","2021-03-04",10.6074523340682,10.317439217236
"268",10.4704924534415,0.0744825694730446,"Cote d'Ivoire","2021-03-05",10.6194575923876,10.3215273144954
"269",10.4760081947877,0.0763146454792675,"Cote d'Ivoire","2021-03-06",10.6286374857462,10.3233789038291
"270",10.481041817888,0.0760000204130801,"Cote d'Ivoire","2021-03-07",10.6330418587142,10.3290417770618
"271",10.4899911337181,0.0777414797096896,"Cote d'Ivoire","2021-03-08",10.6454740931375,10.3345081742987
"272",10.4957522732552,0.078331577649779,"Cote d'Ivoire","2021-03-09",10.6524154285547,10.3390891179556
"273",10.502917959619,0.0792567457267733,"Cote d'Ivoire","2021-03-10",10.6614314510726,10.3444044681655
"274",8.70033770884344,0.0580457957841448,"Djibouti","2021-02-18",8.81642930041173,8.58424611727515
"275",8.70064628606073,0.0594887728102105,"Djibouti","2021-02-19",8.81962383168115,8.58166874044031
"276",8.70085172103619,0.0605896375070894,"Djibouti","2021-02-20",8.82203099605037,8.57967244602201
"277",8.69894349350684,0.0617188651076635,"Djibouti","2021-02-21",8.82238122372216,8.57550576329151
"278",8.70211393857267,0.0617007335268757,"Djibouti","2021-02-22",8.82551540562643,8.57871247151892
"279",8.70296194201501,0.0622465473045849,"Djibouti","2021-02-23",8.82745503662418,8.57846884740584
"280",8.70140904481982,0.0629265197279463,"Djibouti","2021-02-24",8.82726208427572,8.57555600536393
"281",8.70374258158208,0.0648141823804995,"Djibouti","2021-02-25",8.83337094634308,8.57411421682108
"282",8.70438770730502,0.0650879680072447,"Djibouti","2021-02-26",8.83456364331951,8.57421177129053
"283",8.70512366422876,0.0647911200583535,"Djibouti","2021-02-27",8.83470590434546,8.57554142411205
"284",8.70499349940328,0.0668742949490986,"Djibouti","2021-02-28",8.83874208930148,8.57124490950509
"285",8.70497566412635,0.0683106953445702,"Djibouti","2021-03-01",8.84159705481549,8.56835427343721
"286",8.70679495013263,0.0692578189052978,"Djibouti","2021-03-02",8.84531058794323,8.56827931232204
"287",8.70814770791137,0.0694519237201574,"Djibouti","2021-03-03",8.84705155535169,8.56924386047106
